"logFC.X1","logFC.X2","logFC.X3","logCPM","F","PValue","FDR","Symbol","ENSEMBL","celltype"
"ENSMUSG00000035696.neutrophil",-3.15831220921089,-3.12788855393491,-2.09203703434634,0.61083740711817,11.2489060934939,4.05644822574971e-05,0.0031868288514259,"Rnf38","ENSMUSG00000035696","neutrophil"
"ENSMUSG00000018593.stellate",1.89682255453339,3.77479097508792,1.07964233392174,9.19604184166679,11.2479729166709,4.05905729430579e-05,0.0031868288514259,"Sparc","ENSMUSG00000018593","stellate"
"ENSMUSG00000005824.neutrophil",-3.21057090412773,-4.45013076474945,-1.58860681817092,0.210402530363117,11.3124225317272,4.06627949504898e-05,0.0031868288514259,"Tnfsf14","ENSMUSG00000005824","neutrophil"
"ENSMUSG00000032497.neutrophil",-3.43337777635732,-1.45492143121817,-3.12510025765589,1.1273432323473,11.2450326745838,4.06728960691631e-05,0.0031868288514259,"Lrrfip2","ENSMUSG00000032497","neutrophil"
"ENSMUSG00000029823.neutrophil",-3.36748412158284,-3.00860217585904,-2.03963708966748,2.4706139882816,11.6336176749185,4.06730650160535e-05,0.0031868288514259,"Luc7l2","ENSMUSG00000029823","neutrophil"
"ENSMUSG00000031770.neutrophil",-4.48051957688296,-2.65436440422689,-1.90311591660654,1.03657610956295,11.4545431600225,4.06829609378004e-05,0.0031868288514259,"Herpud1","ENSMUSG00000031770","neutrophil"
"ENSMUSG00000020846.neutrophil",-3.28164466832483,-3.84912165277165,-1.43783879356328,0.933849392987093,11.2440391099497,4.07007548188737e-05,0.0031868288514259,"Rflnb","ENSMUSG00000020846","neutrophil"
"ENSMUSG00000036478.neutrophil",-3.05601558619865,-3.33859394874821,-2.0701367047204,6.52716954041603,12.4886086563179,4.07750507680575e-05,0.00319078996114969,"Btg1","ENSMUSG00000036478","neutrophil"
"ENSMUSG00000075602.monocyte",-0.367271912084037,0.858432058680061,2.46588261470431,2.38325886131076,11.2378323779084,4.08752471392581e-05,0.00319677208829494,"Ly6a","ENSMUSG00000075602","monocyte"
"ENSMUSG00000026193.stellate",2.05840240693323,2.47939976299785,1.72036644110424,5.42620574437153,11.2360895633013,4.0924386691598e-05,0.00319875653376442,"Fn1","ENSMUSG00000026193","stellate"
"ENSMUSG00000034382.kupffer",4.06190791947101,1.75960217054874,2.23878235238655,-1.99368936128339,11.2306471626167,4.10782433197352e-05,0.00320685866241173,"AI661453","ENSMUSG00000034382","kupffer"
"ENSMUSG00000024603.neutrophil",-2.84443491192686,-3.22539324594002,-2.89620396252511,1.04936786255298,11.2304144186793,4.10848367071005e-05,0.00320685866241173,"Dctn4","ENSMUSG00000024603","neutrophil"
"ENSMUSG00000044005.kupffer",3.49334430109516,-0.542009436629955,2.2939980455691,-0.0846504141844803,11.2298961950915,4.10995214765686e-05,0.00320685866241173,"Gls2","ENSMUSG00000044005","kupffer"
"ENSMUSG00000093610.hepatocyte",5.89551996043113,2.70323465899574,1.38047089520314,-2.49312961561221,11.2268535029776,4.11858542840559e-05,0.00320869327631972,"Cyp2c53-ps","ENSMUSG00000093610","hepatocyte"
"ENSMUSG00000026970.neutrophil",-3.53750509637004,-3.1511671104715,-2.24980222663509,3.47896014075415,12.5730107976652,4.12072039599163e-05,0.00320869327631972,"Rbms1","ENSMUSG00000026970","neutrophil"
"ENSMUSG00000032911.monocyte",3.87017035432613,1.64556122388554,7.884531626653,-4.36781355354683,13.0100943768508,4.12133155504522e-05,0.00320869327631972,"Cspg4","ENSMUSG00000032911","monocyte"
"ENSMUSG00000030104.stellate",1.89394421021423,3.69004618083931,0.0802077386331041,2.29306170712096,11.2251559244787,4.12341049803429e-05,0.00320869327631972,"Edem1","ENSMUSG00000030104","stellate"
"ENSMUSG00000033220.neutrophil",-3.29204695250119,-1.85545169688172,-1.84420677381091,4.45314074876596,11.2248259883219,4.12434898220762e-05,0.00320869327631972,"Rac2","ENSMUSG00000033220","neutrophil"
"ENSMUSG00000046727.neutrophil",-3.36872588563617,-3.91156979985716,-4.14552561875143,-1.14462232826629,11.224032453598,4.12660707696324e-05,0.00320869327631972,"Cystm1","ENSMUSG00000046727","neutrophil"
"ENSMUSG00000025024.neutrophil",-3.45328466542348,-2.52383681226934,-2.70004399339709,1.0369309335026,11.2204759193342,4.13674379044245e-05,0.00321129388931672,"Smndc1","ENSMUSG00000025024","neutrophil"
"ENSMUSG00000030159.monocyte",-0.776778138308079,0.660304826152529,2.49826848046057,0.907493778474975,11.2186314808101,4.14201118432787e-05,0.00321129388931672,"Clec1b","ENSMUSG00000030159","monocyte"
"ENSMUSG00000030512.stellate",0.314784010528196,3.57167465888051,-0.662921725291586,2.93734938879101,11.218369007147,4.14276134349218e-05,0.00321129388931672,"Snrpa1","ENSMUSG00000030512","stellate"
"ENSMUSG00000095401.neutrophil",-6.14905303815993,-3.75088795277677,-2.36617795015804,-2.48297174168133,11.2182564557013,4.14308306388647e-05,0.00321129388931672,"Olfr804","ENSMUSG00000095401","neutrophil"
"ENSMUSG00000023345.hepatocyte",1.34630299287783,5.25366633657998,0.09139334810893,0.614847014148424,11.2176555145582,4.14480126218016e-05,0.00321129388931672,"Poc1a","ENSMUSG00000023345","hepatocyte"
"ENSMUSG00000056423.cholangiocyte",-2.66390328617854,3.28573265091193,3.74552578241184,-3.24670191386021,11.2175724601173,4.1450387893656e-05,0.00321129388931672,"Uts2b","ENSMUSG00000056423","cholangiocyte"
"ENSMUSG00000024610.neutrophil",-2.8918391228954,-3.85904951614646,-2.33580636469135,0.862494287895679,11.2162090359526,4.14894011535465e-05,0.00321129388931672,"Cd74","ENSMUSG00000024610","neutrophil"
"ENSMUSG00000017291.neutrophil",-3.35503823955117,-2.85566296278285,-1.99722563838096,1.84943228125361,11.2157848571172,4.15015466546175e-05,0.00321129388931672,"Taok1","ENSMUSG00000017291","neutrophil"
"ENSMUSG00000034023.hepatocyte",0.483804738700223,8.36092945085649,0.874882177320511,-1.39347568024608,11.2139656225661,4.15536797021166e-05,0.00321129388931672,"Fancd2","ENSMUSG00000034023","hepatocyte"
"ENSMUSG00000033355.kupffer",2.68882965296871,0.35995012280617,1.73482720445417,4.94493960015035,11.2130975707052,4.15785796737082e-05,0.00321129388931672,"Rtp4","ENSMUSG00000033355","kupffer"
"ENSMUSG00000035596.neutrophil",-2.78932408780349,-2.61793477719256,-2.464358521861,1.55404397237351,11.2129772833723,4.15820313556829e-05,0.00321129388931672,"Mboat7","ENSMUSG00000035596","neutrophil"
"ENSMUSG00000025171.neutrophil",-4.12189072815929,-2.80900687531932,-3.40073014651156,0.310233088169619,11.5775829269219,4.15858216371886e-05,0.00321129388931672,"Ubtd1","ENSMUSG00000025171","neutrophil"
"ENSMUSG00000022051.neutrophil",-4.02713404295906,-1.52912251357427,-2.30923154821184,2.13174428293785,11.4524069770719,4.16628378750064e-05,0.00321507897905864,"Bnip3l","ENSMUSG00000022051","neutrophil"
"ENSMUSG00000032060.neutrophil",-3.32276882973651,-2.07675670162539,-8.5075392687759,-2.78698739953157,11.2094768261238,4.16826118046399e-05,0.00321507897905864,"Cryab","ENSMUSG00000032060","neutrophil"
"ENSMUSG00000039395.kupffer",3.12698846389742,0.122725134459232,2.91079909887026,-1.88563802522796,11.2076134703473,4.17362581954653e-05,0.00321737308595466,"Mreg","ENSMUSG00000039395","kupffer"
"ENSMUSG00000065954.kupffer",3.19332819781653,1.91040747255239,1.26277244707768,4.5610298829592,11.2063011513332,4.17740842452953e-05,0.00321777411484516,"Tacc1","ENSMUSG00000065954","kupffer"
"ENSMUSG00000025612.neutrophil",-3.23336905534862,-3.3852799526282,-2.34682585936045,2.09545672171884,11.7473472130594,4.17892742187683e-05,0.00321777411484516,"Bach1","ENSMUSG00000025612","neutrophil"
"ENSMUSG00000026655.neutrophil",-3.44155382155253,-2.33074958008561,-2.30049384603766,2.52097615777737,11.5671332447486,4.18772262767345e-05,0.00322270277183725,"Fam107b","ENSMUSG00000026655","neutrophil"
"ENSMUSG00000029678.kupffer",3.05884657129597,2.10014283315625,2.14096546563371,0.874407804783069,11.2017046723475,4.1906860444879e-05,0.00322314045053654,"Hyal5","ENSMUSG00000029678","kupffer"
"ENSMUSG00000049988.neutrophil",-3.53956246630277,-1.85279722939534,-1.95593754101186,1.99755249955048,11.2006516984316,4.19373403957868e-05,0.00322364264301046,"Lrrc25","ENSMUSG00000049988","neutrophil"
"ENSMUSG00000019188.neutrophil",-3.36250658180286,-2.75673306037726,-2.45713985729949,1.1839047012596,11.1973204596263,4.20339238010596e-05,0.00322922260726451,"H13","ENSMUSG00000019188","neutrophil"
"ENSMUSG00000028530.neutrophil",-2.84820009564049,-2.67918334012676,-1.84218396319055,3.06654958880391,11.1919122642224,4.2191229649686e-05,0.00323828355092608,"Jak1","ENSMUSG00000028530","neutrophil"
"ENSMUSG00000004044.kupffer",3.36989269759651,2.68283555983664,2.07897040403948,-0.312561964784006,11.1916118425608,4.2199986242714e-05,0.00323828355092608,"Cavin1","ENSMUSG00000004044","kupffer"
"ENSMUSG00000039879.neutrophil",-3.64848669141653,-2.69332056809253,-2.0879757349467,1.19291179365979,11.1901567579412,4.22424259705865e-05,0.00323969319996414,"Heca","ENSMUSG00000039879","neutrophil"
"ENSMUSG00000032561.neutrophil",-3.43144466555475,-4.64276206949831,-2.60437320262417,-0.418821932317901,11.400156614594,4.22751947950883e-05,0.0032403599764463,"Acpp","ENSMUSG00000032561","neutrophil"
"ENSMUSG00000071478.stellate",7.0137193728926,22.5850406055603,0.730646051667468,-3.81661840200102,11.8983502369504,4.23577811783787e-05,0.00324352978569352,"H2ac7","ENSMUSG00000071478","stellate"
"ENSMUSG00000053317.neutrophil",-3.83972589468341,-2.63755715206533,-2.35872309037396,2.89354912864526,12.1864604661449,4.2364746079001e-05,0.00324352978569352,"Sec61b","ENSMUSG00000053317","neutrophil"
"ENSMUSG00000009687.neutrophil",-3.3899885589361,-2.86709048297894,-1.74232561573291,5.87244608246184,12.0160498051284,4.23940150623924e-05,0.00324392544135177,"Fxyd5","ENSMUSG00000009687","neutrophil"
"ENSMUSG00000020358.stellate",0.359577730359975,3.91187154155509,-0.240226589844897,4.15340999130316,11.1827769629009,4.24583696496512e-05,0.00324557979996179,"Hnrnpab","ENSMUSG00000020358","stellate"
"ENSMUSG00000041879.stellate",1.29119324671322,4.42400608840915,-0.154717137247045,1.6944429188296,11.1825897707358,4.24638624307759e-05,0.00324557979996179,"Ipo9","ENSMUSG00000041879","stellate"
"ENSMUSG00000041219.hepatocyte",2.51492967531557,7.83957379387146,0.988175956832514,1.62521222632216,13.5414649914761,4.2518157262226e-05,0.00324788529788114,"Arhgap11a","ENSMUSG00000041219","hepatocyte"
"ENSMUSG00000068039.neutrophil",-4.02500256647325,-3.00370825051,-4.3927839432802,-1.06330211082437,11.1790323632145,4.25683914161843e-05,0.00324987816849276,"Tcp1","ENSMUSG00000068039","neutrophil"
"ENSMUSG00000073608.neutrophil",-5.56434805910797,-3.9453085245612,-1.80142763601872,-2.04352666249727,11.1774921774568,4.26137323801993e-05,0.00325149542145425,"Gal3st2c","ENSMUSG00000073608","neutrophil"
"ENSMUSG00000042807.neutrophil",-2.75707388953305,-5.59454489230883,-2.91839523501377,-1.86930469000238,11.1746976810892,4.26961298817138e-05,0.0032555496088555,"Hecw2","ENSMUSG00000042807","neutrophil"
"ENSMUSG00000036223.cholangiocyte",5.37187916871537,3.97403338725407,2.18601233705545,-1.67004291045131,11.1737675716531,4.27235923653005e-05,0.0032555496088555,"Ska1","ENSMUSG00000036223","cholangiocyte"
"ENSMUSG00000030782.stellate",1.93937564799655,2.88720595828678,-0.120791758821438,3.51578803308211,11.1729412686054,4.27480056307676e-05,0.0032555496088555,"Tgfb1i1","ENSMUSG00000030782","stellate"
"ENSMUSG00000029352.hepatocyte",-3.16734580954782,-6.81858944535425,-4.02682280236079,1.51132863531041,15.0745132686386,4.27636163664338e-05,0.0032555496088555,"Crybb3","ENSMUSG00000029352","hepatocyte"
"ENSMUSG00000046722.neutrophil",-2.84708034954534,-2.47200913918401,-1.52421584313972,2.42121641089429,11.1662940745491,4.29449393504168e-05,0.00326596975631519,"Cdc42se1","ENSMUSG00000046722","neutrophil"
"ENSMUSG00000019971.neutrophil",-3.61406221091703,-5.2504155596596,-3.48813416882615,-1.90289490354835,11.1661566387676,4.29490212835291e-05,0.00326596975631519,"Cep290","ENSMUSG00000019971","neutrophil"
"ENSMUSG00000105504.neutrophil",-4.35810085840739,-3.52684938236438,-1.98832066580183,-1.91250028731431,11.1607942028535,4.31086121312271e-05,0.00327515844135471,"Gbp5","ENSMUSG00000105504","neutrophil"
"ENSMUSG00000061232.kupffer",2.52457080332323,-0.00113200813128633,1.55671037381376,8.31458534588141,11.1604618746348,4.3118523270235e-05,0.00327515844135471,"H2-K1","ENSMUSG00000061232","kupffer"
"ENSMUSG00000024791.endothelial",4.5666235928016,3.78177636835319,-0.95297101693637,0.600845698038955,12.619705797953,4.31684519273797e-05,0.00327570214733328,"Cdca5","ENSMUSG00000024791","endothelial"
"ENSMUSG00000061477.stellate",1.63515978857771,4.53124213547549,0.857729869891168,1.98291383760735,11.1581252351396,4.31882782170084e-05,0.00327570214733328,"Rps7","ENSMUSG00000061477","stellate"
"ENSMUSG00000056054.endothelial",-3.22575775523543,-2.05559163224551,-3.2155914274845,0.803429278544384,11.1577767002209,4.31986932116598e-05,0.00327570214733328,"S100a8","ENSMUSG00000056054","endothelial"
"ENSMUSG00000045932.neutrophil",-6.16246826732075,-0.819793745954876,-2.84311566843814,-0.624583472058234,13.2016067711285,4.33188221131188e-05,0.00328296181370345,"Ifit2","ENSMUSG00000045932","neutrophil"
"ENSMUSG00000050565.neutrophil",-3.60032478809125,-2.38507410492244,-2.69166523305988,0.206390443580972,11.1514703719956,4.33876029488223e-05,0.00328572680804352,"Tor1aip2","ENSMUSG00000050565","neutrophil"
"ENSMUSG00000039377.neutrophil",-3.164989588407,-3.31051723033015,-1.38843135235099,1.99186099883353,11.15092004897,4.34041298753409e-05,0.00328572680804352,"Hlx","ENSMUSG00000039377","neutrophil"
"ENSMUSG00000034452.neutrophil",-2.08342421760706,-7.81136316209915,-8.13776753067611,-3.24308911202588,11.1490661309538,4.34598548247594e-05,0.00328809590780962,"Slc24a1","ENSMUSG00000034452","neutrophil"
"ENSMUSG00000020859.neutrophil",-4.15532962498802,-2.60439357167404,-3.30833223117792,2.59256539331155,13.3395335388166,4.35349870829236e-05,0.00329192984349055,"Spag9","ENSMUSG00000020859","neutrophil"
"ENSMUSG00000033307.stellate",-0.545572906592331,4.04137013250034,-0.185646472501689,4.29967427056051,11.1447038266958,4.35912774247239e-05,0.00329256720523191,"Mif","ENSMUSG00000033307","stellate"
"ENSMUSG00000021390.endothelial",4.89780238498203,6.47730606591583,-0.169122781400655,-1.94042223795935,11.1442907156187,4.36037450875236e-05,0.00329256720523191,"Ogn","ENSMUSG00000021390","endothelial"
"ENSMUSG00000031584.neutrophil",-3.35572482369598,-2.0043297013635,-1.4474018699761,4.79566486094278,11.1434327732502,4.36296498595191e-05,0.00329256720523191,"Gsr","ENSMUSG00000031584","neutrophil"
"ENSMUSG00000029420.neutrophil",-4.81124986234916,-5.01630485266712,-1.86178272031602,-2.17566811447908,11.1430482197518,4.36412664130712e-05,0.00329256720523191,"Rimbp2","ENSMUSG00000029420","neutrophil"
"ENSMUSG00000021069.neutrophil",-3.26541896743067,-3.04129979954637,-1.96743637916746,3.61111336559739,11.8629165426351,4.3704785291297e-05,0.00329551220227866,"Pygl","ENSMUSG00000021069","neutrophil"
"ENSMUSG00000027239.stellate",3.16864173219383,2.84835379931131,2.5136494574155,-0.478165937729669,11.139765488432,4.374056498824e-05,0.00329636342953928,"Mdk","ENSMUSG00000027239","stellate"
"ENSMUSG00000057751.endothelial",2.9226779640556,5.90212088836418,1.60760196625126,0.613736547429137,11.2603237323203,4.38472870401165e-05,0.00330255704893762,"Megf6","ENSMUSG00000057751","endothelial"
"ENSMUSG00000026383.neutrophil",-4.29026413709219,-3.39335943478504,-1.62228893538007,-0.406143912914596,11.1344023590184,4.39033109816937e-05,0.00330492731817228,"Epb41l5","ENSMUSG00000026383","neutrophil"
"ENSMUSG00000029924.neutrophil",-3.60196173577018,-3.59369223350944,-2.36748604460968,-0.923720926656406,11.1334530786495,4.39321843196944e-05,0.00330525225304281,"Slc37a3","ENSMUSG00000029924","neutrophil"
"ENSMUSG00000030678.stellate",2.5443128507166,4.81897614265183,0.545745542139653,2.66762879233145,11.901268514967,4.39810536053003e-05,0.00330708038606648,"Maz","ENSMUSG00000030678","stellate"
"ENSMUSG00000050440.neutrophil",-7.74511267183192,-4.95045254120818,-3.88311276618321,4.13625837097569,19.2813729462666,4.41848926429918e-05,0.00332055265783145,"Hamp","ENSMUSG00000050440","neutrophil"
"ENSMUSG00000031712.neutrophil",-3.2337581162639,-3.49300937674856,-2.04173518886922,1.23690646036156,11.1250017963716,4.42859482797435e-05,0.00332375455137988,"Il15","ENSMUSG00000031712","neutrophil"
"ENSMUSG00000091896.neutrophil",-3.36781728779778,-2.63108680545042,-2.05431396624626,2.02375271373584,11.1214849027081,4.42979481539726e-05,0.00332375455137988,"Ube2d2a","ENSMUSG00000091896","neutrophil"
"ENSMUSG00000038650.neutrophil",-4.09905582764042,-2.48282026487762,-3.17582922388722,1.74828953321052,12.1769266150971,4.43015815118986e-05,0.00332375455137988,"Rnh1","ENSMUSG00000038650","neutrophil"
"ENSMUSG00000034765.neutrophil",-3.33331490171012,-1.0150076266259,-2.37239931514851,2.95061229230195,11.4062922306567,4.44344481569792e-05,0.0033301573278829,"Dusp5","ENSMUSG00000034765","neutrophil"
"ENSMUSG00000024352.endothelial",2.46131597373149,3.29979439280387,-1.58591405309316,-0.0836375901628405,11.1169818338434,4.44364064376185e-05,0.0033301573278829,"Spata24","ENSMUSG00000024352","endothelial"
"ENSMUSG00000032034.stellate",3.41420804672508,6.24255789842854,1.04338647535488,-0.798093215746907,11.110592051587,4.4633667921386e-05,0.00334095117924235,"Kcnj5","ENSMUSG00000032034","stellate"
"ENSMUSG00000032528.kupffer",2.76678467816351,-0.201709212811257,1.92757085016557,0.780206046041236,11.110254807555,4.46441049856003e-05,0.00334095117924235,"Vipr1","ENSMUSG00000032528","kupffer"
"ENSMUSG00000022378.neutrophil",-3.22163177463964,-2.2978332843152,-1.89200220907985,3.1596079491625,11.1099060254403,4.46549018652634e-05,0.00334095117924235,"Cyrib","ENSMUSG00000022378","neutrophil"
"ENSMUSG00000029622.neutrophil",-3.42100822326759,-2.44437882433316,-1.76856722011596,4.63543699702444,11.5083423016718,4.47181957630461e-05,0.00334382793162386,"Arpc1b","ENSMUSG00000029622","neutrophil"
"ENSMUSG00000029314.neutrophil",-3.73721283212446,-2.34130145738547,-3.523216075979,1.09112079824656,11.8391914761074,4.47531639332044e-05,0.00334458459342231,"Gpat3","ENSMUSG00000029314","neutrophil"
"ENSMUSG00000028609.neutrophil",-3.26774717720657,-3.31715417536209,-2.33358056959319,0.76685980156918,11.1045259055538,4.48218012493375e-05,0.00334666934290425,"Magoh","ENSMUSG00000028609","neutrophil"
"ENSMUSG00000061825.hepatocyte",3.56240847946693,0.853238556800393,1.75024005659559,4.09277713326629,12.3531049048578,4.48307886211801e-05,0.00334666934290425,"Ces2c","ENSMUSG00000061825","hepatocyte"
